doi,title,source,nnaa_track,pmid,journal,pub_date,abstract,nnaa_compound,ai_article_type,ai_pass,ai_rationale_zh,ai_nnaa_category,ai_synthesis_method,ai_has_pathway_or_synthesis,ai_compound,fetched_at,publication_types,ai_domain_relevant,ai_has_experiment,lit_type_zh
10.1023/a:1018470502118,D-Amino acid production from racemic amino acids by a microbial asymmetric degradation,crossref,fermentation,,Biotechnology Techniques,1997-12,,,research_article,true,文章明确研究通过微生物不对称降解外消旋氨基酸来生产D-氨基酸，D-氨基酸属于典型NNAA，且报告了微生物转化制备工艺，符合NNAA发酵/全细胞催化生产范畴。,fermentation,fermentation,yes,D-amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1016/s0032-9592(00)00170-9,Microbial production of d-amino acids,crossref,fermentation,,Process Biochemistry,2000-7,,,research_article,true,"文章标题明确为""D-氨基酸的微生物生产""，D-氨基酸属于典型NNAA范畴，摘要缺失但标题已足够判断其核心内容为微生物发酵/酶法制备D-氨基酸，具有通路/合成内容的可能性高。",fermentation,fermentation,unclear,D-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1271/nogeikagaku1924.70.15,Studies of the Microbial Enzymes Participating in D-amino acid Metabolism,crossref,fermentation,,Nippon Nōgeikagaku Kaishi,1996,,,research_article,true,标题明确涉及微生物中参与D-氨基酸代谢的酶的研究，D-氨基酸属于NNAA范畴；摘要缺失，但标题提示酶促代谢/转化内容，判定为unclear。,enzymatic,enzymatic,unclear,D-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/s0141-0229(00)00262-3,Detection and substrate selectivity of new microbial D-amino acid oxidases,crossref,fermentation,,Enzyme and Microbial Technology,2000-11,,,research_article,true,文章研究微生物D-氨基酸氧化酶的检测与底物选择性，D-氨基酸属于NNAA范畴；摘要缺失，但标题明确指向D-氨基酸氧化酶的酶学研究，可能涉及D-氨基酸的酶法转化工艺，需全文确认。,enzymatic,enzymatic,unclear,D-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.tet.2005.02.057,Synthesis and microbial transformation of β-amino nitriles,crossref,fermentation,,Tetrahedron,2005-4,,,research_article,true,标题明确涉及β-氨基腈的合成及微生物转化，β-氨基腈是β-氨基酸的重要前体，属于NNAA合成相关研究；摘要缺失，但标题已足够表明含有合成路线和微生物转化内容。,hybrid,hybrid,unclear,"beta-amino nitriles, beta-amino acids",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/psc.70021,Synthesis and Biological Activity of Ultrashort Antimicrobial Peptides Bearing a Non‐Coded Amino Acid,crossref,fermentation,,Journal of Peptide Science,2025-4-14,,,research_article,true,标题明确提及含非编码氨基酸（non-coded amino acid）的超短抗菌肽的合成与生物活性研究，摘要缺失但标题已足够判断涉及NNAA合成；具体合成方法和实验细节需全文确认。,chemical,unclear,unclear,non-coded amino acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1039/b406364c,Enantioselective synthesis of non-natural amino acids using phenylalanine dehydrogenases modified by site-directed mutagenesis,crossref,fermentation,,Organic &  Biomolecular Chemistry,2004,,,research_article,true,文章报告了利用定点突变改造苯丙氨酸脱氢酶（PheDH）对非天然氨基酸进行对映选择性合成，属于酶法制备NNAA的核心研究。,enzymatic,enzymatic,yes,"non-natural amino acids, phenylalanine dehydrogenase products",2026-07-23 18:45:34,journal article,true,yes,研究论文
10.3390/catal16020180,Upgrading Conversion of Corncob to Furan Amino Acid via Cascade Catalysis of Solid Acid and Whole-Cell Catalyst,crossref,fermentation,,Catalysts,2026-2-11,,,research_article,true,标题明确提到“furan amino acid”（呋喃氨基酸），属于非天然氨基酸；研究采用级联催化（固体酸+全细胞）合成该化合物，涉及合成路径。,hybrid,hybrid,yes,furan amino acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/cs300116n,ω-Transaminases for the Production of Optically Pure Amines and Unnatural Amino Acids,crossref,fermentation,,ACS Catalysis,2012-4-27,,,review,true,文章综述了ω-转氨酶用于生产光学纯胺类和非天然氨基酸的方法，核心内容涵盖NNAA的酶法合成路线，属于NNAA酶法制备综述，通过筛选。,enzymatic,enzymatic,yes,"unnatural amino acids, optically pure amines",2026-07-23 18:45:34,journal article,true,unclear,综述
10.1021/bm5005349,Production of <i>Bombyx mori</i> Silk Fibroin Incorporated with Unnatural Amino Acids,crossref,fermentation,,Biomacromolecules,2014-6-17,,,research_article,true,标题明确提及将非天然氨基酸（unnatural amino acids）整合入蚕丝蛋白（Bombyx mori silk fibroin）中进行生产，属于NNAA在蛋白质中的整合研究；摘要缺失，无法判断具体合成/通路细节，暂设为unclear。,gce,unclear,unclear,unnatural amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.7841/ksbbj.2020.35.1.51,Optimization of Cultivation Conditions for Production of Recombinant Urate Oxidase with Unnatural Amino Acids,crossref,fermentation,,KSBB Journal,2020-3-31,,,research_article,true,文章标题明确涉及含非天然氨基酸（unnatural amino acids）的重组尿酸氧化酶的培养条件优化，属于NNAA在蛋白质生产中的应用，但摘要缺失，无法确认具体NNAA种类及合成/制备细节，暂标记为unclear待全文核实。,fermentation,fermentation,unclear,unnatural amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1021/acs.orglett.4c00474,Synthesis of Unnatural Amino Acids via Ni/Ag Electrocatalytic Cross-Coupling,crossref,fermentation,,Organic Letters,2024-3-11,,,research_article,true,标题明确指出通过Ni/Ag电催化交叉偶联合成非天然氨基酸（Unnatural Amino Acids），属于NNAA化学合成方法学研究，虽摘要为空但标题已足够明确。,chemical,chemical,yes,unnatural amino acids,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/chir.23422,Enantioselective synthesis of indole‐based unnatural<i>β</i>‐Alkynyl<i>α</i>‐amino acid derivatives via chiral phosphoric acid catalysis,crossref,fermentation,,Chirality,2022-2-7,,,research_article,true,文章报告了通过手性磷酸催化对映选择性合成吲哚基非天然β-炔基α-氨基酸衍生物，属于NNAA化学不对称合成研究，含具体合成路线。,chemical,chemical,yes,indole-based unnatural β-alkynyl α-amino acid derivatives,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.6023/cjoc202304020,Synthesis of Unnatural Amino Acid Derivatives by Visible- Light-Catalyzed Decarboxylative Alkylation of <i>N</i>-Aromatic Glyoxylimines,crossref,fermentation,,Chinese Journal of Organic Chemistry,2023,,,research_article,true,文章报告通过可见光催化脱羧烷基化反应合成非天然氨基酸衍生物，属于NNAA化学合成方法学研究，核心贡献为新型合成路线。,chemical,chemical,yes,unnatural amino acid derivatives,2026-07-23 18:45:34,journal article,true,yes,研究论文
10.1002/chin.200544229,"Syntheses via Isoxazolines. Part 27. Synthesis of L‐Carbafuranomycin, an Unnatural Analogue of the Antibiotic Amino Acid Furanomycin.",crossref,fermentation,,ChemInform,2005-10-4,,,research_article,true,文章报告了L-卡巴呋喃霉素（L-carbafuranomycin）的化学全合成，该化合物是抗生素氨基酸呋喃霉素（furanomycin）的非天然类似物，属于NNAA化学合成研究。,chemical,chemical,yes,"L-carbafuranomycin, furanomycin",2026-07-23 18:45:34,journal article,true,yes,研究论文
10.5530/ijper.58.1s.6,"Synthesis and Bioactive Investigation of Amino Acids Fused 1,3,4-Oxadiazole Derivatives as Unnatural Amino Acids",crossref,fermentation,,Indian Journal of Pharmaceutical Education and Research,2024-3-6,,,research_article,true,"标题明确指出合成氨基酸融合1,3,4-噁二唑衍生物作为非天然氨基酸（unnatural amino acids），属于NNAA化学合成研究；摘要缺失，但标题已足够判断其核心为NNAA合成与生物活性研究。",chemical,chemical,unclear,"amino acids fused 1,3,4-oxadiazole derivatives",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1002/marc.202300323,"Synthesis and Conformational Behaviors of Unnatural Peptides Alternating Chiral and Achiral α,α‐Disubstituted α‐Amino Acid Units",crossref,fermentation,,Macromolecular Rapid Communications,2023-9-12,,,research_article,true,"标题明确涉及含手性和非手性α,α-二取代α-氨基酸单元的非天然肽的合成与构象研究，核心化合物为α,α-二取代非天然氨基酸（如Aib等），属于NNAA化学合成范畴；摘要缺失，具体合成细节需查阅全文。",chemical,chemical,unclear,"α,α-disubstituted α-amino acids, Aib",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1016/j.pep.2024.106461,Genetically encoded site-specific 19F unnatural amino acid incorporation in V. natriegens for in-cell NMR analysis,crossref,fermentation,,Protein Expression and Purification,2024-7,,,research_article,true,标题明确提及遗传密码扩展（genetically encoded）将含19F的非天然氨基酸定点整合入蛋白质，用于细胞内NMR分析，属于GCE/NNAA研究范畴；摘要缺失，具体实验细节和合成方法不明，标记为unclear。,gce,unclear,unclear,19F-unnatural amino acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1007/s10858-012-9606-9,An efficient protocol for incorporation of an unnatural amino acid in perdeuterated recombinant proteins using glucose-based media,crossref,fermentation,,Journal of Biomolecular NMR,2012-2-17,,,research_article,true,文章标题明确描述在全氘代重组蛋白中掺入非天然氨基酸（unnatural amino acid）的高效方案，使用葡萄糖培养基进行发酵表达，属于NNAA发酵/代谢工程生产范畴；摘要缺失，但标题已足够明确。,fermentation,fermentation,unclear,unnatural amino acid,2026-07-23 18:45:34,journal article,true,unclear,研究论文
